"","time","GDP","GDP_change","NPL","NPL_change","Unempl","Unempl_change","HPI","HPI_change","Inflation","Inflation_change","Bonds","Bonds_change","Inter","Inter_change"
"92",2007-08-01,88.75,0.927968703800581,2.27727880869865,1.12460344972204,6.43333333333333,-2.52525252525253,118.113333333333,2.92204019983733,10.7044865302498,3.16951480908126,0.32,10.344827586207,9.38,0.320855614973274
"93",2007-09-01,89.566,0.919436619718313,2.30260435279845,1.11209677107033,6.26666666666667,-2.59067357512952,121.466666666667,2.83908110853983,11.033343641229,3.07214278844537,0.34,6.24999999999986,9.38333333333333,0.0355366027007684
"94",2007-10-01,90.382,0.911060000446601,2.32792989689826,1.09986520563237,6.1,-2.65957446808511,124.82,2.76070252469813,11.3622007522082,2.98057526052498,0.3,-11.764705882353,9.48,1.03019538188278
"95",2007-11-01,90.5586666666667,0.195466648964022,2.35325544099807,1.08789977454007,6.23333333333333,2.18579234972678,127.66,2.27527639801314,11.6910578631873,2.89430822558971,0.34,13.3333333333334,9.63333333333333,1.61744022503515
"96",2007-12-01,90.7353333333333,0.19508532222207,2.37858098509787,1.07619188544468,6.36666666666667,2.13903743315507,130.5,2.22465925113583,12.0199149741665,2.81289439182981,0.32,-5.88235294117635,9.73,1.00346020761247
"97",2008-01-01,90.912,0.194705480408215,2.40390652919768,1.06473331193995,6.5,2.09424083769634,133.34,2.17624521072797,12.3487720851457,2.73593541789574,0.37,15.6249999999999,9.77666666666667,0.479616306954438
"98",2008-02-01,91.8496666666667,1.03140032852281,2.73882547337514,13.932278152647,6.26666666666667,-3.58974358974359,135.95,1.95740212989349,11.5491387852768,-6.47540738751495,0.41,10.8108108108108,9.83,0.545516535969991
"99",2008-03-01,92.7873333333333,1.02087106104541,3.07374441755261,12.2285610176077,6.03333333333333,-3.72340425531915,138.56,1.91982346450902,10.7495054854079,-6.92374829617863,0.62,51.2195121951219,9.91666666666667,0.881654798236702
"100",2008-04-01,93.725,1.01055460156199,3.40866336173007,10.8961220804472,5.8,-3.86740331491713,141.17,1.88366050808313,9.94987218553898,-7.43879149561237,0.5,-19.3548387096774,10.0433333333333,1.27731092436973
"101",2008-05-01,94.6063333333333,0.940339646127853,3.74358230590754,9.82552128607606,5.56666666666667,-4.02298850574713,142.603333333333,1.01532431347548,9.15023888567007,-8.03661881236108,0.54,8.00000000000001,10.11,0.663790242283436
"102",2008-06-01,95.4876666666667,0.931579633498826,4.078501250085,8.94648272188239,5.33333333333333,-4.19161676646707,144.036666666667,1.00511909492532,8.35060558580116,-8.7389335935392,0.65,20.3703703703704,10.1766666666667,0.659413122321149
"103",2008-07-01,96.369,0.922981327431463,4.41342019426246,8.2118141846955,5.1,-4.375,145.47,0.995116984101273,7.55097228593226,-9.57575222123474,0.66,1.5384615384615,10.2766666666667,0.98264002620373
"104",2008-08-01,96.3726666666667,0.00380481966883592,4.74833913843993,7.58864847296585,5.06666666666667,-0.653594771241828,143.46,-1.38172819137966,6.75133898606335,-10.5898057838016,0.67,1.51515151515148,10.41,1.29743756081738
"105",2008-09-01,96.3763333333333,0.00380467490783144,5.08325808261739,7.05339139460669,5.03333333333333,-0.657894736842103,141.45,-1.40108741112507,5.95170568619444,-11.8440697692646,0.79,17.910447761194,10.4233333333333,0.128081972462379
"106",2008-10-01,96.38,0.00380453015781242,5.41817702679486,6.58866692845571,5,-0.662251655629137,139.44,-1.42099681866383,5.15207238632553,-13.4353636088514,1.05,32.9113924050633,10.8166666666667,3.77358490566037
"107",2008-11-01,97.286,0.940029051670477,5.75309597097232,6.18139537562483,5.46666666666667,9.33333333333334,134.16,-3.78657487091222,4.35243908645663,-15.5206146169698,1.53,45.7142857142857,11.2066666666667,3.60554699537751
"108",2008-12-01,98.192,0.931274798018206,6.08801491514978,5.82154279830064,5.93333333333333,8.53658536585366,128.88,-3.93559928443649,3.55280578658772,-18.3720733130328,2.03,32.6797385620915,11.2633333333333,0.505651397977394
